COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Germany,FEB2021,February 2021,2021,2,February,Electricity supplied,44846.687944,17,543817.982501,95164.208115,0.9537733892723534
Germany,FEB2021,February 2021,2021,2,February,Used for pumped storage,587.772625,18,7408.285763,1546.949258,0.012500407819810034
Germany,FEB2021,February 2021,2021,2,February,Distribution losses,2284.003649,19,26495.145251,5504.128418,0.04857486698097629
Germany,FEB2021,February 2021,2021,2,February,Final consumption,41974.91167,20,509914.551487,88113.130439,0.8926981144715672
Germany,FEB2021,February 2021,2021,2,February,Electricity trade,2173.587992,21,18901.676387,8417.966689,0.04622661072764659
Germany,FEB2021,February 2021,2021,2,February,Renewables,19109.175231,22,234913.659841,51329.049805,0.4064028730288564
Germany,FEB2021,February 2021,2021,2,February,Non-renewables,27911.100704,23,327805.99904,52253.125001,0.5935971269498762
Germany,FEB2021,February 2021,2021,2,February,Others,1053.027736,24,12555.160723,2166.436168,0.022395184099584863
Germany,FEB2021,February 2021,2021,2,February,Other renewables aggregated,3808.612085,25,48492.454154,8101.100613,0.08099935632415171
Germany,FEB2021,February 2021,2021,2,February,Low carbon,24640.191212,26,301929.718065,62541.158903,0.5240333179996249
Germany,FEB2021,February 2021,2021,2,February,Fossil fuels,22541.895687,27,262364.703766,41277.40375,0.4794079838596037
Greece,FEB2021,February 2021,2021,2,February,Hydro,953.063702,1,5957.969316,457.778806,0.24309751250616504
Greece,FEB2021,February 2021,2021,2,February,Wind,885.064206,2,10470.926007,1581.869598,0.225752912880155
Greece,FEB2021,February 2021,2021,2,February,Solar,305.915592,3,5167.974049,605.801959,0.07802974690568047
Greece,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Greece,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Greece,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Greece,FEB2021,February 2021,2021,2,February,Total combustible fuels,1776.456106,7,30999.432769,5062.834732,0.4531198277079996
Greece,FEB2021,February 2021,2021,2,February,Coal,541.271568,8,5586.760024,1888.11092,0.13806188557489682
Greece,FEB2021,February 2021,2021,2,February,Oil,323.144817,9,4110.80022,746.369299,0.08242439726443375
Greece,FEB2021,February 2021,2021,2,February,Natural gas,896.42511,10,21104.530765,2319.605429,0.22865073334737634
Greece,FEB2021,February 2021,2021,2,February,Combustible renewables,12.570018,11,160.806656,64.908588,0.0032062286094258568
Greece,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,3.044592,12,36.535104,43.840494,0.0007765826567972369
Greece,FEB2021,February 2021,2021,2,February,Not specified,0.947201,13,13.120115,3.343119,0.0002416021158503338
Greece,FEB2021,February 2021,2021,2,February,Net electricity production,3920.499606,14,52596.302143,7708.285093,1
Greece,FEB2021,February 2021,2021,2,February,Total imports,660.950084,15,7583.187823,1988.641706,0.16858822865036655
Greece,FEB2021,February 2021,2021,2,February,Total exports,229.329285,16,3897.639728,34.559121,0.058494913415889783
Greece,FEB2021,February 2021,2021,2,February,Electricity supplied,4352.120405,17,56281.850238,9662.367678,1.1100933152344767
Greece,FEB2021,February 2021,2021,2,February,Used for pumped storage,6.98202,18,82.818703,23.453739,0.0017809005743335867
Greece,FEB2021,February 2021,2021,2,February,Distribution losses,464.431178,19,6850.754942,608.54746,0.11846224325318808
Greece,FEB2021,February 2021,2021,2,February,Final consumption,3880.707207,20,49348.276593,9030.366479,0.9898501714069551
Greece,FEB2021,February 2021,2021,2,February,Electricity trade,-431.620799,21,-3685.548095,-1954.082585,-0.11009331523447677
Greece,FEB2021,February 2021,2021,2,February,Renewables,2156.613518,22,21757.676028,2710.358951,0.5500864009014264
Greece,FEB2021,February 2021,2021,2,February,Non-renewables,1764.833288,23,30851.746228,5001.269261,0.4501552009593545
Greece,FEB2021,February 2021,2021,2,February,Others,327.13661,24,4160.455439,793.552912,0.08344258203708133
Greece,FEB2021,February 2021,2021,2,February,Other renewables aggregated,12.570018,25,160.806656,64.908588,0.0032062286094258568
Greece,FEB2021,February 2021,2021,2,February,Low carbon,2157.560719,26,21770.796143,2713.70207,0.5503280030172767
Greece,FEB2021,February 2021,2021,2,February,Fossil fuels,1764.833288,27,30851.746228,5001.269261,0.4501552009593545
Hungary,FEB2021,February 2021,2021,2,February,Hydro,6.539826,1,202.379031,38.04398,0.002462006789273525
Hungary,FEB2021,February 2021,2021,2,February,Wind,51.875489,2,645.059142,142.428267,0.019529236116508922
Hungary,FEB2021,February 2021,2021,2,February,Solar,178.007041,3,3895.685228,193.232411,0.06701318100519657
Hungary,FEB2021,February 2021,2021,2,February,Geothermal,0.445029,4,5.540375,1.940902,0.00016753724325748232
Hungary,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Hungary,FEB2021,February 2021,2021,2,February,Nuclear,1289.523112,6,15110.007511,2463.847646,0.4854585820278895
Hungary,FEB2021,February 2021,2021,2,February,Total combustible fuels,1118.825099,7,14193.165821,2849.120786,0.42119698440717285
Hungary,FEB2021,February 2021,2021,2,February,Coal,203.590949,8,2890.57624,692.855633,0.07664459248191619
Hungary,FEB2021,February 2021,2021,2,February,Oil,2.344184,9,62.399463,5.086341,0.0008825000731374763
Hungary,FEB2021,February 2021,2021,2,February,Natural gas,731.253384,10,8883.20074,1857.165598,0.2752903205815017
Hungary,FEB2021,February 2021,2021,2,February,Combustible renewables,160.729649,11,2099.818599,255.844142,0.06050887088976842
Hungary,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,20.906933,12,257.17078,38.169074,0.007870700380849078
Hungary,FEB2021,February 2021,2021,2,February,Not specified,11.083333,13,132.999996,22.166666,0.004172472034237502
Hungary,FEB2021,February 2021,2021,2,February,Net electricity production,2656.29893,14,34184.837107,5710.78066,1
Hungary,FEB2021,February 2021,2021,2,February,Total imports,1512.825763,15,19967.018877,3833.2784,0.5695239138616075
Hungary,FEB2021,February 2021,2021,2,February,Total exports,309.906855,16,7213.216703,1524.41961,0.11666866688080171
Hungary,FEB2021,February 2021,2021,2,February,Electricity supplied,3859.217838,17,46938.639281,8019.63945,1.4528552469808058
Hungary,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Hungary,FEB2021,February 2021,2021,2,February,Distribution losses,279.995996,19,3031.404683,625.369287,0.10540831562206743
Hungary,FEB2021,February 2021,2021,2,February,Final consumption,3579.221842,20,43907.234601,7394.270164,1.3474469313587383
Hungary,FEB2021,February 2021,2021,2,February,Electricity trade,-1202.918908,21,-12753.802174,-2308.85879,-0.45285524698080576
Hungary,FEB2021,February 2021,2021,2,February,Renewables,397.597034,22,6848.482375,631.489702,0.14968083204400492
Hungary,FEB2021,February 2021,2021,2,February,Non-renewables,2258.701895,23,27336.35473,5079.290958,0.8503191675795315
Hungary,FEB2021,February 2021,2021,2,February,Others,34.33445,24,452.570239,65.422081,0.012925672488224056
Hungary,FEB2021,February 2021,2021,2,February,Other renewables aggregated,161.174678,25,2105.358974,257.785044,0.060676408133025904
Hungary,FEB2021,February 2021,2021,2,February,Low carbon,1698.203479,26,22091.489882,3117.504014,0.6393118861061319
Hungary,FEB2021,February 2021,2021,2,February,Fossil fuels,969.178783,27,12226.347219,2615.443312,0.36486058555164197
IEA Total,FEB2021,February 2021,2021,2,February,Hydro,124016.138114,1,1404551.033372,252414.769131,0.14512822987875346
IEA Total,FEB2021,February 2021,2021,2,February,Wind,83631.014996,2,954630.384557,189157.956906,0.09786807873484986
IEA Total,FEB2021,February 2021,2021,2,February,Solar,28637.688492,3,498385.63933,40914.894405,0.033512872613745165
IEA Total,FEB2021,February 2021,2021,2,February,Geothermal,3638.829604,4,45350.739032,7273.564031,0.004258291761782488
IEA Total,FEB2021,February 2021,2021,2,February,Other renewables,76.288157,5,968.108999,143.617986,8.9275197200102e-05
IEA Total,FEB2021,February 2021,2021,2,February,Nuclear,145449.218574,6,1812912.247121,327336.629287,0.1702100061323357
IEA Total,FEB2021,February 2021,2021,2,February,Total combustible fuels,465386.962736,7,5727429.765043,953299.581116,0.5446128797240825
IEA Total,FEB2021,February 2021,2021,2,February,Coal,186380.965467,8,2103783.189678,334694.137781,0.2181098364509163
IEA Total,FEB2021,February 2021,2021,2,February,Oil,13481.146445,9,169861.246336,28619.338591,0.01577613163942116
IEA Total,FEB2021,February 2021,2021,2,February,Natural gas,235519.267223,10,3079180.841345,527795.54828,0.2756132780315671
IEA Total,FEB2021,February 2021,2021,2,February,Combustible renewables,25687.186007,11,317441.739144,52085.988927,0.03006008647306325
IEA Total,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,4318.397598,12,57162.748536,10104.567538,0.005053547133795574
IEA Total,FEB2021,February 2021,2021,2,February,Not specified,3692.820943,13,46718.572739,7297.613716,0.0043214744054046504
IEA Total,FEB2021,February 2021,2021,2,February,Net electricity production,854528.014416,14,10490933.370083,1777835.283458,1
IEA Total,FEB2021,February 2021,2021,2,February,Total imports,40811.639067,15,511916.233569,86315.102506,0.047759275738773074
IEA Total,FEB2021,February 2021,2021,2,February,Total exports,38903.616618,16,503420.65337,87118.453458,0.045526437941987706
IEA Total,FEB2021,February 2021,2021,2,February,Electricity supplied,856436.036865,17,10499428.950282,1777031.932506,1.0022328377967855
IEA Total,FEB2021,February 2021,2021,2,February,Used for pumped storage,6802.78102,18,87424.569254,13344.182852,0.007960863664193789
IEA Total,FEB2021,February 2021,2021,2,February,Distribution losses,43718.512013,19,514306.654798,86929.292281,0.051161004993941626
IEA Total,FEB2021,February 2021,2021,2,February,Final consumption,805914.743834,20,9897697.726232,1676758.457376,0.9431109691409904
IEA Total,FEB2021,February 2021,2021,2,February,Electricity trade,-1908.022449,21,-8495.580199,803.350952,-0.002232837796785372
IEA Total,FEB2021,February 2021,2021,2,February,Renewables,265687.14537,22,3221327.644434,541990.791386,0.3109168346593943
IEA Total,FEB2021,February 2021,2021,2,February,Non-renewables,588841.81625,23,7269618.845755,1235847.835193,0.6890842737934405
IEA Total,FEB2021,February 2021,2021,2,February,Others,21492.364986,24,273742.567611,46021.519845,0.025151153178621388
IEA Total,FEB2021,February 2021,2021,2,February,Other renewables aggregated,29402.303768,25,363760.587175,59503.170944,0.03440765343204584
IEA Total,FEB2021,February 2021,2021,2,February,Low carbon,414829.184887,26,5080958.464294,876625.034389,0.48544831519713466
IEA Total,FEB2021,February 2021,2021,2,February,Fossil fuels,443392.597676,27,5456706.598634,908511.205906,0.5188742676611048
Iceland,FEB2021,February 2021,2021,2,February,Hydro,1005.188096,1,13574.617136,2196.108314,0.6890731320337264
Iceland,FEB2021,February 2021,2021,2,February,Wind,0.754887,2,6.083086,1.423786,0.0005174875742077467
Iceland,FEB2021,February 2021,2021,2,February,Solar,0,3,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Geothermal,452.691846,4,5679.82823,1033.445961,0.31032777786631227
Iceland,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Total combustible fuels,0.119039,7,2.459802,1.363445,8.160321127018478e-05
Iceland,FEB2021,February 2021,2021,2,February,Coal,0,8,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Oil,0.119039,9,2.459802,1.363445,8.160321127018478e-05
Iceland,FEB2021,February 2021,2021,2,February,Natural gas,0,10,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Combustible renewables,0,11,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,0,12,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Net electricity production,1458.753867,14,19262.988257,3232.341505,1
Iceland,FEB2021,February 2021,2021,2,February,Total imports,0,15,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Total exports,0,16,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Electricity supplied,1458.753867,17,19262.988257,3232.341505,1
Iceland,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Distribution losses,39.551517,19,522.1689,86.213418,0.02711322169883235
Iceland,FEB2021,February 2021,2021,2,February,Final consumption,1419.20235,20,18740.819354,3146.128086,0.9728867783011678
Iceland,FEB2021,February 2021,2021,2,February,Electricity trade,0,21,0,0,0
Iceland,FEB2021,February 2021,2021,2,February,Renewables,1458.634829,22,19260.528452,3230.978061,0.9999183974742466
Iceland,FEB2021,February 2021,2021,2,February,Non-renewables,0.119039,23,2.459802,1.363445,8.160321127018478e-05
Iceland,FEB2021,February 2021,2021,2,February,Others,0.119039,24,2.459802,1.363445,8.160321127018478e-05
Iceland,FEB2021,February 2021,2021,2,February,Other renewables aggregated,452.691846,25,5679.82823,1033.445961,0.31032777786631227
Iceland,FEB2021,February 2021,2021,2,February,Low carbon,1458.634829,26,19260.528452,3230.978061,0.9999183974742466
Iceland,FEB2021,February 2021,2021,2,February,Fossil fuels,0.119039,27,2.459802,1.363445,8.160321127018478e-05
India,FEB2021,February 2021,2021,2,February,Hydro,8040.952334,1,165368.499097,19024.676298,0.06476712608076557
India,FEB2021,February 2021,2021,2,February,Wind,3274.93965,2,77929.108474,7796.051148,0.02637852090250287
India,FEB2021,February 2021,2021,2,February,Solar,5482.899868,3,67352.487276,9785.669968,0.044162886718956254
India,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
India,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
India,FEB2021,February 2021,2021,2,February,Nuclear,2550.223872,6,41407.784799,6232.473642,0.020541182709615368
India,FEB2021,February 2021,2021,2,February,Total combustible fuels,104802.738733,7,1273312.698388,207222.424622,0.8441502835962147
India,FEB2021,February 2021,2021,2,February,Coal,97511.686907,8,1184152.721151,191955.169396,0.7854233501110822
India,FEB2021,February 2021,2021,2,February,Oil,446.63078,9,5445.433052,924.237203,0.0035974584649006167
India,FEB2021,February 2021,2021,2,February,Natural gas,4288.582246,10,53065.523512,9232.007754,0.03454306598236512
India,FEB2021,February 2021,2021,2,February,Combustible renewables,2495.952966,11,29930.390673,4991.238602,0.020104049088445045
India,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,59.885833,12,718.629996,119.771666,0.00048235994136694893
India,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
India,FEB2021,February 2021,2021,2,February,Net electricity production,124151.754456,14,1625370.578035,250061.295678,1
India,FEB2021,February 2021,2021,2,February,Total imports,0,15,0,0,0
India,FEB2021,February 2021,2021,2,February,Total exports,0,16,0,0,0
India,FEB2021,February 2021,2021,2,February,Electricity supplied,124151.754456,17,1625370.578035,250061.295678,1
India,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
India,FEB2021,February 2021,2021,2,February,Distribution losses,0,19,0,0,0
India,FEB2021,February 2021,2021,2,February,Final consumption,0,20,0,253572.736728,0
India,FEB2021,February 2021,2021,2,February,Electricity trade,0,21,0,0,0
India,FEB2021,February 2021,2021,2,February,Renewables,19294.744818,22,340580.48552,41597.636016,0.15541258279066975
India,FEB2021,February 2021,2021,2,February,Non-renewables,104857.009638,23,1284790.09251,208463.659661,0.8445874172093303
India,FEB2021,February 2021,2021,2,February,Others,506.516613,24,6164.063048,1044.008869,0.004079818406267565
India,FEB2021,February 2021,2021,2,February,Other renewables aggregated,2495.952966,25,29930.390673,4991.238602,0.020104049088445045
India,FEB2021,February 2021,2021,2,February,Low carbon,21844.96869,26,381988.270319,47830.109658,0.17595376550028513
India,FEB2021,February 2021,2021,2,February,Fossil fuels,102306.785766,27,1243382.307711,202231.186019,0.8240462344997149
Ireland,FEB2021,February 2021,2021,2,February,Hydro,148.113687,1,1025.365508,269.428925,0.05422706815123896
Ireland,FEB2021,February 2021,2021,2,February,Wind,1353.398958,2,9712.480348,2686.339438,0.49550354877926844
Ireland,FEB2021,February 2021,2021,2,February,Solar,2.29608,3,63.84378,3.63546,0.0008406359274595383
Ireland,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Ireland,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Ireland,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Ireland,FEB2021,February 2021,2021,2,February,Total combustible fuels,1227.552052,7,23276.228928,2467.29169,0.4494287471420331
Ireland,FEB2021,February 2021,2021,2,February,Coal,182.164414,8,6579.887998,7.816502,0.06669364791863232
Ireland,FEB2021,February 2021,2021,2,February,Oil,20.016406,9,1082.190796,28.019832,0.007328364003961825
Ireland,FEB2021,February 2021,2021,2,February,Natural gas,942.392351,10,14495.930812,2201.684791,0.3450266837451917
Ireland,FEB2021,February 2021,2021,2,February,Combustible renewables,69.378292,11,930.050686,152.618251,0.025400632748414108
Ireland,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,13.60059,12,188.168637,77.152314,0.004979419091951031
Ireland,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
Ireland,FEB2021,February 2021,2021,2,February,Net electricity production,2731.360777,14,34077.918564,5426.695513,1
Ireland,FEB2021,February 2021,2021,2,February,Total imports,127.329014,15,2309.484163,338.827039,0.04661742786679843
Ireland,FEB2021,February 2021,2021,2,February,Total exports,127.329026,16,862.998277,354.796672,0.046617432260212914
Ireland,FEB2021,February 2021,2021,2,February,Electricity supplied,2731.360765,17,35524.40445,5410.72588,0.9999999956065855
Ireland,FEB2021,February 2021,2021,2,February,Used for pumped storage,43.379988,18,507.984658,95.337573,0.015882188967964374
Ireland,FEB2021,February 2021,2021,2,February,Distribution losses,198.125577,19,2396.953267,420.410077,0.07253731497807182
Ireland,FEB2021,February 2021,2021,2,February,Final consumption,2489.8552,20,32619.466525,4894.97823,0.9115804916605493
Ireland,FEB2021,February 2021,2021,2,February,Electricity trade,1.2e-05,21,-1446.485886,15.969633,4.39341448447548e-09
Ireland,FEB2021,February 2021,2021,2,February,Renewables,1573.187017,22,11731.740322,3112.022074,0.575971885606381
Ireland,FEB2021,February 2021,2021,2,February,Non-renewables,1158.173761,23,22346.178243,2314.673439,0.4240281147597369
Ireland,FEB2021,February 2021,2021,2,February,Others,33.616996,24,1270.359433,105.172146,0.012307783095912855
Ireland,FEB2021,February 2021,2021,2,February,Other renewables aggregated,69.378292,25,930.050686,152.618251,0.025400632748414108
Ireland,FEB2021,February 2021,2021,2,February,Low carbon,1573.187017,26,11731.740322,3112.022074,0.575971885606381
Ireland,FEB2021,February 2021,2021,2,February,Fossil fuels,1158.173761,27,22346.178243,2314.673439,0.4240281147597369
Italy,FEB2021,February 2021,2021,2,February,Hydro,3602.115193,1,47236.457923,6272.086194,0.1751858445607782
Italy,FEB2021,February 2021,2021,2,February,Wind,1702.59945,2,20687.034808,4050.320555,0.08280449308689458
Italy,FEB2021,February 2021,2021,2,February,Solar,1409.697197,3,24088.813444,2846.300679,0.06855943821877845
Italy,FEB2021,February 2021,2021,2,February,Geothermal,427.064663,4,5529.837282,949.143712,0.020769930904794117
Italy,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Italy,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Italy,FEB2021,February 2021,2021,2,February,Total combustible fuels,13384.716688,7,178613.564502,31621.046985,0.6509544452522517
Italy,FEB2021,February 2021,2021,2,February,Coal,1116.458057,8,14918.877927,2667.772372,0.05429799913459638
Italy,FEB2021,February 2021,2021,2,February,Oil,745.389992,9,9960.412065,1781.106612,0.036251415704148394
Italy,FEB2021,February 2021,2021,2,February,Natural gas,9921.659836,10,132580.020302,23707.769235,0.48253158621693537
Italy,FEB2021,February 2021,2021,2,February,Combustible renewables,1422.91447,11,18771.763105,3038.365123,0.06920224918101393
Italy,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,178.294333,12,2382.491104,426.033645,0.008671195015557524
Italy,FEB2021,February 2021,2021,2,February,Not specified,35.486333,13,425.835996,70.972666,0.0017258479765030698
Italy,FEB2021,February 2021,2021,2,February,Net electricity production,20561.679524,14,276581.543958,45809.870791,1
Italy,FEB2021,February 2021,2021,2,February,Total imports,4602.340058,15,46564.440556,8691.642209,0.22383094010526025
Italy,FEB2021,February 2021,2021,2,February,Total exports,197.066342,16,3770.269251,1298.437114,0.009584155893976475
Italy,FEB2021,February 2021,2021,2,February,Electricity supplied,24966.95324,17,319375.715263,53203.075886,1.2142467842112838
Italy,FEB2021,February 2021,2021,2,February,Used for pumped storage,259.807301,18,2947.612954,372.494806,0.012635509696411121
Italy,FEB2021,February 2021,2021,2,February,Distribution losses,1432.256315,19,18340.653647,3055.403933,0.06965658196006032
Italy,FEB2021,February 2021,2021,2,February,Final consumption,23274.889624,20,298087.448662,49775.177147,1.1319546925548123
Italy,FEB2021,February 2021,2021,2,February,Electricity trade,-4405.273716,21,-42794.171305,-7393.205095,-0.21424678421128376
Italy,FEB2021,February 2021,2021,2,February,Renewables,8564.390973,22,116313.906562,17156.216263,0.41652195595225927
Italy,FEB2021,February 2021,2021,2,February,Non-renewables,11997.288551,23,160267.637394,28653.65453,0.5834780440477407
Italy,FEB2021,February 2021,2021,2,February,Others,959.170658,24,12768.739165,2278.112923,0.04664845869620898
Italy,FEB2021,February 2021,2021,2,February,Other renewables aggregated,1849.979133,25,24301.600387,3987.508835,0.08997218008580805
Italy,FEB2021,February 2021,2021,2,February,Low carbon,8599.877306,26,116739.742558,17227.188929,0.41824780392876243
Italy,FEB2021,February 2021,2021,2,February,Fossil fuels,11997.288551,27,160267.637394,28653.65453,0.5834780440477407
Japan,FEB2021,February 2021,2021,2,February,Hydro,4869.103161,1,86572.322798,12068.08894,0.05941269668643305
Japan,FEB2021,February 2021,2021,2,February,Wind,1145.71305,2,9387.393646,1692.346726,0.01397996708604509
Japan,FEB2021,February 2021,2021,2,February,Solar,5528.59302,3,84383.920374,9479.703222,0.06745977839018123
Japan,FEB2021,February 2021,2021,2,February,Geothermal,237.6741,4,2724.005052,374.571218,0.0029000944828248133
Japan,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Japan,FEB2021,February 2021,2021,2,February,Nuclear,2787.52607,6,61094.686595,9855.11304,0.03401333580872856
Japan,FEB2021,February 2021,2021,2,February,Total combustible fuels,65886.372558,7,728577.716406,138486.512832,0.8039441636627465
Japan,FEB2021,February 2021,2021,2,February,Coal,26291.655749,8,302836.408153,55068.251581,0.32081024302607725
Japan,FEB2021,February 2021,2021,2,February,Oil,2458.588671,9,31623.307496,5598.379544,0.02999964842741674
Japan,FEB2021,February 2021,2021,2,February,Natural gas,33824.594558,10,346496.310204,69806.799104,0.41272700753444314
Japan,FEB2021,February 2021,2021,2,February,Combustible renewables,2117.149493,11,30746.074349,4785.929635,0.02583341459572015
Japan,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,1194.384087,12,16875.616209,3227.152967,0.014573850079089188
Japan,FEB2021,February 2021,2021,2,February,Not specified,1498.934167,13,17987.210004,2820.132334,0.018289963895242716
Japan,FEB2021,February 2021,2021,2,February,Net electricity production,81953.916125,14,990727.254869,174776.468312,1
Japan,FEB2021,February 2021,2021,2,February,Total imports,0,15,0,0,0
Japan,FEB2021,February 2021,2021,2,February,Total exports,0,16,0,0,0
Japan,FEB2021,February 2021,2021,2,February,Electricity supplied,81953.916125,17,990727.254869,174776.468312,1
Japan,FEB2021,February 2021,2021,2,February,Used for pumped storage,868.755911,18,13746.598071,1467.850282,0.01060054176880251
Japan,FEB2021,February 2021,2021,2,February,Distribution losses,5058.361298,19,61696.589158,7422.088925,0.061722020583918735
Japan,FEB2021,February 2021,2021,2,February,Final consumption,76026.798916,20,915284.067641,165886.529104,0.9276774376472787
Japan,FEB2021,February 2021,2021,2,February,Electricity trade,0,21,0,0,0
Japan,FEB2021,February 2021,2021,2,February,Renewables,13898.232824,22,213813.716219,28400.639741,0.16958595124120435
Japan,FEB2021,February 2021,2021,2,February,Non-renewables,68055.683302,23,776913.538661,146375.82857,0.8304140487709977
Japan,FEB2021,February 2021,2021,2,February,Others,5151.906925,24,66486.133709,11645.664845,0.06286346240174866
Japan,FEB2021,February 2021,2021,2,February,Other renewables aggregated,2354.823593,25,33470.079401,5160.500853,0.028733509078544963
Japan,FEB2021,February 2021,2021,2,February,Low carbon,18184.693061,26,292895.612818,41075.885115,0.22188925094517564
Japan,FEB2021,February 2021,2021,2,February,Fossil fuels,65268.157232,27,715818.852066,136520.71553,0.796400712962269
Korea,FEB2021,February 2021,2021,2,February,Hydro,475.446861,1,6699.460001,1044.784907,0.011184745749921166
Korea,FEB2021,February 2021,2021,2,February,Wind,387.158364,2,3179.930999,605.345124,0.009107785162757509
Korea,FEB2021,February 2021,2021,2,February,Solar,1782.920755,3,25159.341291,2051.936904,0.041942679556217506
Korea,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Korea,FEB2021,February 2021,2021,2,February,Other renewables,33.526407,5,454.967999,58.094486,0.0007886987357844334
Korea,FEB2021,February 2021,2021,2,February,Nuclear,12122.675903,6,150456.549001,23421.94007,0.2851823387761329
Korea,FEB2021,February 2021,2021,2,February,Total combustible fuels,27420.933933,7,354664.572001,69667.408406,0.645069300953889
Korea,FEB2021,February 2021,2021,2,February,Coal,13025.45609,8,177996.537506,35189.039799,0.30641997370009405
Korea,FEB2021,February 2021,2021,2,February,Oil,439.723911,9,6976.78568,1370.943617,0.010344373994501907
Korea,FEB2021,February 2021,2021,2,February,Natural gas,13287.669179,10,162499.114192,31840.888973,0.3125884584947943
Korea,FEB2021,February 2021,2021,2,February,Combustible renewables,598.93947,11,6447.764722,1137.031042,0.014089872583137184
Korea,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,69.145282,12,744.369899,129.504975,0.0016266221578368995
Korea,FEB2021,February 2021,2021,2,February,Not specified,285.846387,13,4637.735,717.180162,0.006724451088822249
Korea,FEB2021,February 2021,2021,2,February,Net electricity production,42508.508609,14,545252.556291,97566.690058,1
Korea,FEB2021,February 2021,2021,2,February,Total imports,0,15,0,0,0
Korea,FEB2021,February 2021,2021,2,February,Total exports,0,16,0,0,0
Korea,FEB2021,February 2021,2021,2,February,Electricity supplied,42508.508609,17,545252.556291,97566.690058,1
Korea,FEB2021,February 2021,2021,2,February,Used for pumped storage,399.30449,18,4776.305002,841.248236,0.009393519158078822
Korea,FEB2021,February 2021,2021,2,February,Distribution losses,1607.325674,19,20601.696769,3216.081163,0.03781185759266307
Korea,FEB2021,February 2021,2021,2,February,Final consumption,40501.878445,20,519874.554519,93509.36066,0.9527946232492582
Korea,FEB2021,February 2021,2021,2,February,Electricity trade,0,21,0,0,0
Korea,FEB2021,February 2021,2021,2,February,Renewables,3277.991857,22,41941.465012,4897.192463,0.0771137817878178
Korea,FEB2021,February 2021,2021,2,February,Non-renewables,39230.516752,23,503311.091278,92669.497596,0.9228862182121823
Korea,FEB2021,February 2021,2021,2,February,Others,794.71558,24,12358.890579,2217.628754,0.018695447241161057
Korea,FEB2021,February 2021,2021,2,February,Other renewables aggregated,632.465877,25,6902.732721,1195.125528,0.014878571318921617
Korea,FEB2021,February 2021,2021,2,February,Low carbon,15686.514147,26,197035.749013,29036.312695,0.36902057165277297
Korea,FEB2021,February 2021,2021,2,February,Fossil fuels,27107.840849,27,352854.542277,69247.557526,0.6377038794360493
Latvia,FEB2021,February 2021,2021,2,February,Hydro,194.849941,1,2688.929194,760.414387,0.3367835779970409
Latvia,FEB2021,February 2021,2021,2,February,Wind,8.953159,2,137.281773,46.755386,0.015474867002379067
Latvia,FEB2021,February 2021,2021,2,February,Solar,0.218115,3,4.847,0.334443,0.00037699549580476685
Latvia,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
